TransactionID,isFraud,TransactionDT,TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,dist1,P_emaildomain,R_emaildomain
3031843,0,1088950,34.5,W,6554,592.0,150.0,visa,226.0,debit,299.0,87.0,2.0,hotmail.com,
3031844,0,1088956,53.97,W,2408,571.0,150.0,visa,226.0,debit,123.0,87.0,3.0,,
3031845,0,1088959,117.0,W,10908,333.0,150.0,visa,226.0,debit,272.0,87.0,,yahoo.com,
3031846,0,1089019,25.95,W,17085,361.0,150.0,visa,226.0,debit,448.0,87.0,,yahoo.com,
3031847,0,1089042,100.0,H,10616,583.0,150.0,visa,226.0,credit,325.0,87.0,,optonline.net,
3031848,0,1089051,112.99,W,13307,428.0,150.0,visa,166.0,debit,325.0,87.0,6.0,aol.com,
3031849,0,1089062,57.95,W,9884,105.0,150.0,visa,166.0,debit,264.0,87.0,2.0,yahoo.com,
3031850,0,1089076,150.0,R,1675,174.0,150.0,visa,226.0,debit,299.0,87.0,,gmail.com,gmail.com
3031851,0,1089081,107.95,W,9175,111.0,150.0,visa,226.0,debit,126.0,87.0,10.0,gmail.com,
3031852,0,1089091,200.0,H,10123,532.0,150.0,mastercard,224.0,debit,485.0,87.0,,yahoo.com,
3031853,0,1089094,15.0,W,2114,396.0,150.0,mastercard,224.0,debit,226.0,87.0,,gmail.com,
3031854,0,1089108,100.0,S,2616,327.0,150.0,discover,223.0,credit,330.0,87.0,,,gmail.com
3031855,0,1089109,200.0,R,5957,520.0,150.0,american express,190.0,credit,204.0,87.0,,anonymous.com,anonymous.com
3031856,0,1089111,165.99,W,15627,239.0,150.0,mastercard,224.0,debit,330.0,87.0,889.0,yahoo.com,
3031857,0,1089154,100.0,R,14849,111.0,150.0,visa,226.0,debit,441.0,87.0,,charter.net,gmail.com
3031858,0,1089160,150.0,R,6741,583.0,150.0,visa,195.0,credit,181.0,87.0,,anonymous.com,anonymous.com
3031859,0,1089280,117.0,W,1450,215.0,150.0,visa,166.0,debit,433.0,87.0,302.0,,
3031860,0,1089286,335.0,W,17635,565.0,150.0,visa,226.0,debit,325.0,87.0,,,
3031861,0,1089298,25.0,H,7585,553.0,150.0,visa,226.0,credit,330.0,87.0,,verizon.net,verizon.net
3031862,0,1089320,53.97,W,2408,571.0,150.0,visa,226.0,debit,123.0,87.0,,,
3031863,0,1089337,209.95,W,6343,555.0,150.0,visa,226.0,debit,387.0,87.0,,yahoo.com,
3031864,0,1089352,201.0,W,9002,453.0,150.0,visa,226.0,debit,315.0,87.0,,gmail.com,
3031865,0,1089355,67.95,W,14290,512.0,150.0,visa,226.0,debit,315.0,87.0,,yahoo.com,
3031866,0,1089368,57.0,W,16255,470.0,150.0,mastercard,137.0,credit,204.0,87.0,0.0,,
3031867,0,1089375,20.0,H,15691,111.0,150.0,mastercard,135.0,credit,330.0,87.0,,gmail.com,
3031868,0,1089380,209.95,W,15452,414.0,143.0,visa,226.0,credit,502.0,87.0,,yahoo.com,
3031869,0,1089411,169.95,W,13260,321.0,150.0,visa,226.0,debit,204.0,87.0,,aol.com,
3031870,0,1089420,50.0,H,6021,321.0,150.0,visa,226.0,credit,472.0,87.0,,gmail.com,
3031871,0,1089423,20.0,H,14259,111.0,150.0,visa,226.0,debit,330.0,87.0,,gmail.com,
3031872,0,1089444,100.0,H,15066,170.0,150.0,mastercard,102.0,credit,433.0,87.0,,hotmail.com,
3031873,0,1089447,59.0,W,7508,321.0,150.0,visa,226.0,debit,220.0,87.0,8.0,cox.net,
3031874,0,1089472,30.95,W,14610,495.0,150.0,mastercard,117.0,debit,476.0,87.0,,gmail.com,
3031875,0,1089497,205.47,W,2616,,150.0,discover,102.0,credit,272.0,87.0,170.0,anonymous.com,
3031876,0,1089499,35.0,H,16923,102.0,150.0,mastercard,117.0,debit,204.0,87.0,,hotmail.com,
3031877,0,1089504,435.97,W,9500,321.0,150.0,visa,226.0,debit,330.0,87.0,,gmail.com,
3031878,0,1089530,100.0,R,15335,399.0,150.0,american express,133.0,credit,170.0,87.0,,anonymous.com,anonymous.com
3031879,0,1089552,100.0,R,3060,555.0,144.0,mastercard,102.0,credit,536.0,96.0,,gmail.com,anonymous.com
3031880,0,1089555,107.95,W,16642,555.0,150.0,visa,226.0,debit,226.0,87.0,,yahoo.com,
3031881,0,1089578,125.0,R,9338,194.0,150.0,mastercard,203.0,credit,204.0,87.0,,anonymous.com,yahoo.com
3031882,0,1089579,144.79,W,11207,361.0,150.0,visa,226.0,debit,204.0,87.0,,,
3031883,0,1089596,300.0,S,16659,170.0,150.0,visa,226.0,credit,330.0,87.0,,,mail.com
3031884,0,1089611,25.0,H,4205,543.0,150.0,mastercard,224.0,debit,123.0,87.0,,yahoo.com,gmail.com
3031885,0,1089614,50.0,H,11511,111.0,150.0,mastercard,219.0,credit,472.0,87.0,,anonymous.com,
3031886,0,1089639,117.0,W,12544,321.0,150.0,visa,226.0,debit,441.0,87.0,,yahoo.com,
3031887,0,1089659,125.0,R,9538,310.0,150.0,mastercard,224.0,debit,204.0,87.0,,mac.com,gmail.com
3031888,0,1089669,25.95,W,1939,360.0,150.0,visa,166.0,debit,220.0,87.0,7.0,,
3031889,0,1089692,221.99,W,1545,248.0,150.0,mastercard,,credit,325.0,87.0,,yahoo.com,
3031890,0,1089696,300.0,S,16659,170.0,150.0,visa,226.0,credit,330.0,87.0,,,mail.com
3031891,0,1089701,150.0,H,1724,583.0,150.0,visa,226.0,credit,448.0,87.0,,aol.com,
3031892,0,1089713,20.0,S,10486,514.0,150.0,mastercard,219.0,credit,330.0,87.0,,,anonymous.com
3031893,0,1089720,50.0,H,9350,111.0,150.0,visa,162.0,credit,472.0,87.0,,yahoo.com,anonymous.com
3031894,0,1089736,107.0,W,15063,,150.0,visa,226.0,credit,181.0,87.0,,comcast.net,
3031895,0,1089759,107.95,W,3917,555.0,150.0,visa,226.0,debit,158.0,87.0,32.0,,
3031896,0,1089770,50.0,H,8807,550.0,150.0,visa,226.0,debit,272.0,87.0,,gmail.com,
3031897,0,1089786,50.0,S,17115,555.0,150.0,american express,106.0,credit,203.0,87.0,,,hotmail.com
3031898,0,1089807,50.0,W,12695,490.0,150.0,visa,226.0,debit,325.0,87.0,,aol.com,
3031899,0,1089810,15.0,H,14290,512.0,150.0,visa,226.0,debit,444.0,87.0,,gmail.com,anonymous.com
3031900,0,1089849,77.0,W,4703,532.0,150.0,mastercard,224.0,debit,485.0,87.0,6.0,yahoo.com,
3031901,0,1089899,226.0,W,4067,199.0,150.0,mastercard,224.0,debit,170.0,87.0,,gmail.com,
3031902,0,1089910,25.0,S,3653,517.0,150.0,mastercard,224.0,debit,,,,,
3031903,0,1089929,25.0,H,6741,583.0,150.0,visa,195.0,credit,498.0,87.0,,cox.net,
3031904,1,1089959,26.585,C,9633,296.0,185.0,visa,138.0,debit,,,,hotmail.com,hotmail.com
3031905,0,1089979,261.95,W,7307,555.0,150.0,visa,226.0,debit,170.0,87.0,7.0,,
3031906,0,1090010,107.95,W,10057,225.0,150.0,mastercard,224.0,debit,269.0,87.0,,yahoo.com,
3031907,0,1090012,25.0,H,6741,583.0,150.0,visa,195.0,credit,498.0,87.0,,cox.net,
3031908,0,1090012,1449.95,W,5167,361.0,150.0,visa,195.0,debit,231.0,87.0,,gmail.com,
3031909,0,1090066,107.95,W,10011,319.0,150.0,visa,226.0,debit,476.0,87.0,,gmail.com,
3031910,0,1090087,125.0,R,14608,453.0,150.0,american express,131.0,credit,476.0,87.0,,aol.com,yahoo.com
3031911,0,1090095,50.0,W,12695,490.0,150.0,visa,226.0,debit,325.0,87.0,,aol.com,
3031912,0,1090143,45.94,C,14053,545.0,185.0,visa,195.0,credit,540.0,60.0,,hotmail.com,hotmail.com
3031913,0,1090145,97.0,W,1974,111.0,150.0,visa,226.0,debit,184.0,87.0,8.0,gmail.com,
3031914,0,1090153,25.0,H,10616,583.0,150.0,visa,226.0,credit,126.0,87.0,,aol.com,aol.com
3031915,0,1090187,25.95,W,9500,321.0,150.0,visa,226.0,debit,330.0,87.0,25.0,frontier.com,
3031916,0,1090200,20.0,H,18227,583.0,150.0,visa,226.0,credit,325.0,87.0,,gmail.com,
3031917,0,1090230,161.0,W,5033,269.0,150.0,mastercard,224.0,debit,436.0,87.0,,,
3031918,0,1090239,335.0,W,2840,541.0,150.0,mastercard,117.0,debit,204.0,87.0,286.0,,
3031919,0,1090250,30.95,W,15280,532.0,150.0,mastercard,224.0,debit,191.0,87.0,,,
3031920,0,1090270,300.0,R,1992,216.0,150.0,mastercard,219.0,credit,226.0,87.0,,anonymous.com,anonymous.com
3031921,0,1090279,23.0,W,10776,512.0,150.0,visa,166.0,debit,181.0,87.0,80.0,yahoo.com,
3031922,0,1090280,50.0,S,16314,400.0,150.0,mastercard,224.0,debit,330.0,87.0,,,yahoo.com
3031923,0,1090291,504.95,W,9479,562.0,150.0,mastercard,102.0,credit,264.0,87.0,38.0,aol.com,
3031924,0,1090301,25.95,W,10471,144.0,150.0,mastercard,224.0,debit,337.0,87.0,,gmail.com,
3031925,0,1090312,34.5,W,6554,592.0,150.0,visa,226.0,debit,299.0,87.0,2.0,hotmail.com,
3031926,0,1090316,30.0,S,6019,583.0,150.0,visa,226.0,credit,433.0,87.0,,,anonymous.com
3031927,0,1090329,62.148,C,15885,545.0,185.0,visa,138.0,debit,465.0,60.0,,gmail.com,gmail.com
3031928,0,1090334,1282.47,W,2455,321.0,150.0,visa,226.0,credit,315.0,87.0,11.0,gmail.com,
3031929,0,1090345,100.0,R,3821,111.0,150.0,mastercard,219.0,credit,181.0,87.0,,anonymous.com,anonymous.com
3031930,0,1090353,117.0,W,9175,111.0,150.0,visa,226.0,debit,126.0,87.0,,aol.com,
3031931,0,1090386,100.0,R,9043,170.0,150.0,visa,195.0,credit,327.0,87.0,,anonymous.com,anonymous.com
3031932,0,1090416,200.0,R,8937,399.0,150.0,american express,150.0,credit,387.0,87.0,,anonymous.com,anonymous.com
3031933,0,1090467,59.0,W,7074,422.0,150.0,visa,226.0,credit,387.0,87.0,6.0,,
3031934,0,1090472,250.0,R,6019,583.0,150.0,visa,226.0,credit,330.0,87.0,,aol.com,aol.com
3031935,0,1090484,3427.77,W,5981,170.0,150.0,visa,226.0,credit,325.0,87.0,7.0,yahoo.com,
3031936,0,1090498,57.95,W,14290,512.0,150.0,visa,226.0,debit,315.0,87.0,,gmail.com,
3031937,0,1090509,100.0,R,10486,514.0,150.0,mastercard,219.0,credit,315.0,87.0,,hotmail.com,hotmail.com
3031938,0,1090511,25.0,S,6918,337.0,150.0,visa,226.0,credit,428.0,87.0,,,anonymous.com
3031939,0,1090513,53.753,C,3089,555.0,119.0,visa,226.0,credit,221.0,65.0,,gmail.com,gmail.com
3031940,0,1090534,200.0,R,17098,209.0,150.0,mastercard,224.0,debit,420.0,87.0,,anonymous.com,anonymous.com
3031941,0,1090537,15.0,W,13511,111.0,150.0,visa,166.0,debit,184.0,87.0,5.0,gmail.com,
3031942,0,1090551,82.95,W,5033,269.0,150.0,mastercard,224.0,debit,441.0,87.0,,,
3031943,0,1090564,25.95,W,15651,417.0,150.0,visa,226.0,debit,330.0,87.0,6.0,,
3031944,0,1090567,75.0,H,8009,111.0,150.0,visa,226.0,credit,330.0,87.0,,yahoo.com,
3031945,0,1090570,10.99,W,15813,251.0,150.0,visa,226.0,debit,441.0,87.0,,icloud.com,
3031946,0,1090600,67.95,W,2157,111.0,150.0,visa,226.0,debit,272.0,87.0,3.0,gmail.com,
3031947,0,1090614,81.154,C,4248,379.0,102.0,visa,138.0,debit,,,,hotmail.com,hotmail.com
3031948,0,1090648,129.0,W,2963,558.0,150.0,visa,226.0,credit,325.0,87.0,12.0,aol.com,
3031949,0,1090660,554.0,W,2616,,150.0,discover,102.0,credit,272.0,87.0,7.0,hotmail.com,
3031950,0,1090663,31.0,W,12741,106.0,150.0,visa,226.0,debit,143.0,87.0,,gmail.com,
3031951,0,1090713,35.95,W,17188,321.0,150.0,visa,226.0,debit,485.0,87.0,,yahoo.com,
3031952,0,1090721,92.0,W,13623,585.0,150.0,visa,226.0,debit,143.0,87.0,,gmail.com,
3031953,0,1090756,92.0,W,12469,360.0,150.0,mastercard,166.0,debit,203.0,87.0,,yahoo.com,
3031954,0,1090757,97.95,W,10895,167.0,150.0,visa,226.0,debit,485.0,87.0,4.0,,
3031955,0,1090763,200.0,R,1469,514.0,150.0,mastercard,224.0,credit,476.0,87.0,,gmail.com,icloud.com
3031956,0,1090772,57.95,W,2772,512.0,150.0,visa,226.0,debit,498.0,87.0,,yahoo.com,
3031957,0,1090774,775.0,R,6019,583.0,150.0,visa,226.0,credit,330.0,87.0,,gmail.com,gmail.com
3031958,0,1090792,38.97,W,1955,383.0,150.0,visa,226.0,debit,498.0,87.0,4.0,yahoo.com,
3031959,0,1090851,107.95,W,8481,321.0,150.0,visa,226.0,debit,264.0,87.0,91.0,,
3031960,0,1090858,35.95,W,9785,343.0,150.0,visa,100.0,debit,485.0,87.0,,hotmail.com,
3031961,0,1090863,200.0,H,8096,512.0,150.0,mastercard,117.0,debit,315.0,87.0,,yahoo.com,
3031962,0,1090867,47.95,W,1342,514.0,150.0,mastercard,224.0,debit,325.0,87.0,,,
3031963,0,1090878,31.0,W,12741,106.0,150.0,visa,226.0,debit,143.0,87.0,7.0,gmail.com,
3031964,0,1090884,150.0,R,15063,514.0,150.0,visa,226.0,credit,177.0,87.0,,earthlink.net,aol.com
3031965,0,1090936,41.276,C,3203,555.0,106.0,visa,226.0,credit,100.0,31.0,,anonymous.com,anonymous.com
3031966,0,1090952,775.0,R,6019,583.0,150.0,visa,226.0,credit,330.0,87.0,,gmail.com,gmail.com
3031967,0,1090977,100.0,H,17378,555.0,150.0,visa,226.0,credit,225.0,87.0,,gmail.com,anonymous.com
3031968,0,1091008,38.97,W,1410,390.0,150.0,mastercard,224.0,debit,498.0,87.0,,yahoo.com,
3031969,0,1091023,150.0,R,1893,514.0,150.0,mastercard,224.0,credit,476.0,87.0,,comcast.net,anonymous.com
3031970,0,1091057,35.0,H,15333,562.0,150.0,visa,226.0,credit,448.0,87.0,,gmail.com,gmail.com
3031971,0,1091068,900.0,R,5222,111.0,150.0,visa,195.0,credit,204.0,87.0,,gmail.com,gmail.com
3031972,0,1091084,31.074,C,2256,545.0,185.0,visa,226.0,credit,,,,gmail.com,gmail.com
3031973,0,1091094,25.0,R,10128,399.0,150.0,american express,223.0,credit,204.0,87.0,,gmail.com,gmail.com
3031974,0,1091101,50.0,H,6019,583.0,150.0,visa,226.0,credit,126.0,87.0,,gmail.com,
3031975,0,1091127,50.0,S,10888,376.0,150.0,visa,226.0,credit,441.0,87.0,,,aol.com
3031976,0,1091146,49.0,W,13283,310.0,150.0,mastercard,224.0,debit,472.0,87.0,,charter.net,
3031977,0,1091180,50.0,H,10616,583.0,150.0,visa,226.0,credit,325.0,87.0,,yahoo.com,
3031978,0,1091181,50.0,S,15066,170.0,150.0,mastercard,102.0,credit,330.0,87.0,,,hotmail.com
3031979,0,1091197,107.95,W,4929,384.0,150.0,visa,226.0,debit,205.0,87.0,,,
3031980,0,1091254,107.95,W,2884,490.0,150.0,visa,226.0,debit,299.0,87.0,13.0,yahoo.com,
3031981,0,1091265,117.0,W,17458,507.0,150.0,visa,226.0,debit,330.0,87.0,3.0,gmail.com,
3031982,0,1091275,117.0,W,7005,111.0,150.0,visa,226.0,debit,310.0,87.0,8.0,gmail.com,
3031983,0,1091286,117.0,W,10854,593.0,150.0,visa,226.0,debit,485.0,87.0,,yahoo.com,
3031984,0,1091354,50.0,H,16632,215.0,150.0,mastercard,229.0,debit,184.0,87.0,,gmail.com,
3031985,0,1091358,115.0,S,15066,170.0,150.0,mastercard,102.0,credit,330.0,87.0,,,comcast.net
3031986,0,1091369,57.95,W,10912,555.0,150.0,mastercard,102.0,credit,485.0,87.0,,,
3031987,0,1091398,50.0,H,16632,215.0,150.0,mastercard,229.0,debit,184.0,87.0,,gmail.com,
3031988,0,1091401,57.95,W,8835,454.0,150.0,visa,226.0,debit,126.0,87.0,0.0,aol.com,
3031989,0,1091415,107.95,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,2.0,gmail.com,
3031990,0,1091533,171.0,W,5033,269.0,150.0,mastercard,224.0,debit,436.0,87.0,342.0,,
3031991,0,1091544,57.95,W,14025,479.0,150.0,visa,226.0,debit,225.0,87.0,,gmail.com,
3031992,0,1091564,100.0,S,6344,327.0,150.0,discover,223.0,credit,337.0,87.0,,,gmail.com
3031993,0,1091575,105.95,W,10057,225.0,150.0,mastercard,224.0,debit,269.0,87.0,70.0,yahoo.com,
3031994,0,1091578,150.0,R,2616,327.0,150.0,discover,102.0,credit,476.0,87.0,,comcast.net,comcast.net
3031995,0,1091588,15.0,H,10616,583.0,150.0,visa,226.0,credit,337.0,87.0,,gmail.com,
3031996,0,1091590,146.0,W,17868,148.0,150.0,visa,226.0,debit,472.0,87.0,,aol.com,
3031997,0,1091610,23.378,C,5595,545.0,185.0,visa,138.0,debit,,,,hotmail.com,hotmail.com
3031998,0,1091649,1803.61,W,1914,555.0,150.0,visa,226.0,debit,330.0,87.0,5.0,gmail.com,
3031999,0,1091674,50.0,S,1837,555.0,150.0,mastercard,224.0,debit,264.0,87.0,,,
3032000,0,1091683,50.0,H,10616,583.0,150.0,visa,226.0,credit,325.0,87.0,,gmail.com,
3032001,0,1091704,100.0,R,16196,399.0,150.0,american express,236.0,credit,204.0,87.0,,hotmail.com,hotmail.com
3032002,0,1091713,117.0,W,10854,593.0,150.0,visa,226.0,debit,485.0,87.0,,yahoo.com,
3032003,0,1091714,39.0,W,13374,111.0,150.0,mastercard,224.0,debit,205.0,87.0,0.0,,
3032004,0,1091720,554.0,W,7638,174.0,150.0,visa,166.0,debit,272.0,87.0,161.0,aol.com,
3032005,0,1091743,201.0,W,9002,453.0,150.0,visa,226.0,debit,315.0,87.0,32.0,gmail.com,
3032006,0,1091757,59.0,W,6319,111.0,150.0,visa,195.0,debit,204.0,87.0,,hotmail.com,
3032007,0,1091757,50.0,H,10616,583.0,150.0,visa,226.0,credit,325.0,87.0,,gmail.com,
3032008,0,1091762,105.95,W,11839,490.0,150.0,visa,226.0,debit,269.0,87.0,,yahoo.com,
3032009,0,1091764,75.0,H,6019,583.0,150.0,visa,226.0,credit,436.0,87.0,,anonymous.com,
3032010,0,1091777,49.0,W,18238,361.0,150.0,visa,226.0,debit,384.0,87.0,8.0,anonymous.com,
3032011,0,1091835,489.95,W,14774,567.0,150.0,mastercard,219.0,debit,272.0,87.0,16.0,gmail.com,
3032012,0,1091893,1137.95,W,14165,111.0,150.0,mastercard,224.0,debit,181.0,87.0,1.0,,
3032013,0,1091896,57.95,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,4.0,,
3032014,0,1091926,50.0,H,6019,583.0,150.0,visa,226.0,credit,126.0,87.0,,aol.com,
3032015,0,1091930,15.0,H,2616,327.0,150.0,discover,102.0,credit,472.0,87.0,,anonymous.com,
3032016,0,1091957,514.95,W,12686,215.0,150.0,visa,226.0,debit,498.0,87.0,305.0,,
3032017,0,1091989,50.0,R,12689,399.0,150.0,american express,198.0,credit,123.0,87.0,,yahoo.com,yahoo.com
3032018,0,1091996,15.0,H,15066,170.0,150.0,mastercard,102.0,credit,472.0,87.0,,anonymous.com,
3032019,0,1092000,200.0,R,9784,520.0,150.0,american express,190.0,credit,251.0,87.0,,anonymous.com,anonymous.com
3032020,0,1092010,1000.0,R,10486,514.0,150.0,mastercard,219.0,credit,,,,anonymous.com,anonymous.com
3032021,0,1092052,47.95,W,11207,361.0,150.0,visa,226.0,debit,494.0,87.0,4.0,gmail.com,
3032022,0,1092056,117.0,W,12695,490.0,150.0,visa,226.0,debit,325.0,87.0,,gmail.com,
3032023,0,1092072,6.09,C,9633,296.0,185.0,visa,138.0,debit,148.0,60.0,,hotmail.com,hotmail.com
3032024,0,1092077,57.95,W,1368,480.0,150.0,mastercard,117.0,debit,177.0,87.0,,yahoo.com,
3032025,0,1092083,72.95,W,8140,453.0,150.0,visa,226.0,debit,272.0,87.0,,comcast.net,
3032026,0,1092121,108.95,W,16255,470.0,150.0,mastercard,137.0,credit,299.0,87.0,8.0,,
3032027,0,1092137,910.99,W,17399,111.0,150.0,mastercard,224.0,debit,204.0,87.0,7.0,live.com,
3032028,0,1092162,35.95,W,13249,111.0,150.0,visa,226.0,debit,264.0,87.0,39.0,att.net,
3032029,0,1092180,49.0,W,18238,361.0,150.0,visa,226.0,debit,384.0,87.0,8.0,anonymous.com,
3032030,0,1092180,57.95,W,8320,476.0,150.0,visa,166.0,debit,143.0,87.0,,,
3032031,0,1092204,75.0,H,3682,264.0,150.0,visa,162.0,credit,143.0,87.0,,anonymous.com,
3032032,0,1092232,100.0,H,1333,170.0,150.0,visa,195.0,credit,181.0,87.0,,anonymous.com,anonymous.com
3032033,0,1092238,82.95,W,6917,517.0,150.0,mastercard,224.0,debit,143.0,87.0,,yahoo.com,
3032034,0,1092240,30.0,H,9500,321.0,150.0,visa,226.0,debit,204.0,87.0,,gmail.com,aol.com
3032035,0,1092241,100.0,H,7585,553.0,150.0,visa,226.0,credit,327.0,87.0,,aol.com,
3032036,0,1092268,49.0,W,6722,390.0,150.0,mastercard,224.0,debit,315.0,87.0,8.0,,
3032037,0,1092275,35.95,W,7919,194.0,150.0,mastercard,202.0,debit,194.0,87.0,2.0,gmail.com,
3032038,0,1092278,113.0,W,5017,432.0,150.0,visa,226.0,debit,330.0,87.0,,gmail.com,
3032039,0,1092307,30.0,H,1124,560.0,150.0,visa,226.0,credit,330.0,87.0,,comcast.net,comcast.net
3032040,0,1092314,226.0,W,16075,514.0,150.0,mastercard,102.0,credit,204.0,87.0,1081.0,earthlink.net,
3032041,0,1092314,150.0,R,13233,399.0,150.0,american express,198.0,credit,272.0,87.0,,anonymous.com,anonymous.com
3032042,0,1092321,209.95,W,2779,490.0,150.0,visa,226.0,credit,264.0,87.0,,anonymous.com,
3032043,0,1092339,171.0,W,13108,215.0,150.0,visa,226.0,debit,191.0,87.0,,gmail.com,
3032044,0,1092345,100.0,S,1974,111.0,150.0,visa,226.0,debit,184.0,87.0,,,gmail.com
3032045,0,1092347,300.0,H,10616,583.0,150.0,visa,226.0,credit,264.0,87.0,,gmail.com,gmail.com
3032046,0,1092362,150.0,R,13233,399.0,150.0,american express,198.0,credit,272.0,87.0,,anonymous.com,anonymous.com
3032047,0,1092376,30.0,H,1124,560.0,150.0,visa,226.0,credit,330.0,87.0,,comcast.net,comcast.net
3032048,0,1092392,30.0,H,3682,264.0,150.0,visa,162.0,credit,330.0,87.0,,gmail.com,
3032049,0,1092400,39.0,W,9500,321.0,150.0,visa,226.0,debit,204.0,87.0,124.0,gmail.com,
3032050,0,1092409,6.09,C,9633,296.0,185.0,visa,138.0,debit,148.0,60.0,,gmail.com,gmail.com
3032051,0,1092436,59.0,W,13734,491.0,150.0,visa,226.0,debit,337.0,87.0,14.0,ymail.com,
3032052,0,1092454,30.95,W,12501,490.0,150.0,visa,226.0,debit,485.0,87.0,19.0,,
3032053,0,1092458,39.178,C,8698,168.0,144.0,visa,226.0,credit,521.0,96.0,,gmail.com,gmail.com
3032054,0,1092464,200.0,R,16326,321.0,150.0,visa,226.0,credit,476.0,87.0,,aol.com,gmail.com
3032055,0,1092484,311.95,W,6855,111.0,150.0,visa,226.0,debit,264.0,87.0,1227.0,anonymous.com,
3032056,0,1092511,226.0,W,6481,111.0,150.0,visa,226.0,debit,204.0,87.0,,earthlink.net,
3032057,0,1092520,150.0,R,2616,327.0,150.0,discover,102.0,credit,205.0,87.0,,cox.net,cox.net
3032058,0,1092522,57.95,W,3094,276.0,150.0,visa,226.0,debit,191.0,87.0,15.0,yahoo.com,
3032059,0,1092557,226.0,W,6832,134.0,150.0,visa,226.0,credit,325.0,87.0,,att.net,
3032060,0,1092565,24.0,W,4030,174.0,150.0,visa,226.0,debit,126.0,87.0,0.0,,
3032061,1,1092575,311.95,W,9803,583.0,150.0,visa,226.0,credit,330.0,87.0,15.0,gmail.com,
3032062,0,1092607,43.95,W,7508,321.0,150.0,visa,226.0,debit,110.0,87.0,,anonymous.com,
3032063,0,1092619,107.95,W,1284,490.0,150.0,visa,226.0,debit,264.0,87.0,,hotmail.com,
3032064,0,1092629,107.95,W,15066,170.0,150.0,mastercard,102.0,credit,264.0,87.0,22.0,gmail.com,
3032065,0,1092644,50.0,R,7292,262.0,150.0,visa,226.0,debit,476.0,87.0,,gmail.com,gmail.com
3032066,0,1092653,81.95,W,7299,111.0,150.0,mastercard,195.0,debit,204.0,87.0,5.0,gmail.com,
3032067,0,1092661,50.0,H,3546,390.0,150.0,mastercard,224.0,debit,181.0,87.0,,anonymous.com,anonymous.com
3032068,0,1092666,25.0,H,2708,512.0,150.0,mastercard,224.0,debit,476.0,87.0,,gmail.com,
3032069,0,1092670,38.361,C,15030,379.0,102.0,visa,138.0,debit,,,,gmail.com,gmail.com
3032070,0,1092698,25.0,H,1412,555.0,150.0,visa,226.0,debit,269.0,87.0,,gmail.com,
3032071,0,1092703,90.0,H,1724,583.0,150.0,visa,226.0,credit,448.0,87.0,,gmail.com,
3032072,0,1092727,50.0,S,10616,583.0,150.0,visa,226.0,credit,123.0,87.0,,,yahoo.com
3032073,0,1092741,335.0,W,2480,562.0,150.0,mastercard,197.0,credit,428.0,87.0,,gmail.com,
3032074,0,1092745,117.0,W,10616,583.0,150.0,visa,226.0,credit,472.0,87.0,80.0,yahoo.com,
3032075,0,1092778,41.976,C,13413,103.0,185.0,visa,137.0,credit,,,,yahoo.com.mx,yahoo.com.mx
3032076,0,1092784,37.778,C,3089,555.0,119.0,visa,226.0,credit,221.0,65.0,,gmail.com,gmail.com
3032077,0,1092819,68.911,C,15885,545.0,185.0,visa,138.0,debit,167.0,60.0,,hotmail.com,hotmail.com
3032078,1,1092827,123.304,C,2801,296.0,185.0,visa,137.0,credit,511.0,60.0,,hotmail.com,hotmail.com
3032079,0,1092848,57.95,W,16819,302.0,150.0,visa,226.0,debit,310.0,87.0,15.0,,
3032080,0,1092848,207.95,W,2616,,150.0,discover,102.0,credit,498.0,87.0,141.0,,
3032081,0,1092848,100.0,R,10486,514.0,150.0,mastercard,219.0,credit,,,,anonymous.com,anonymous.com
3032082,0,1092875,150.0,R,1724,583.0,150.0,visa,226.0,credit,387.0,87.0,,gmail.com,anonymous.com
3032083,0,1092878,125.0,R,16883,111.0,150.0,visa,226.0,debit,476.0,87.0,,gmail.com,gmail.com
3032084,0,1092890,200.0,H,17035,181.0,150.0,visa,162.0,credit,226.0,87.0,,yahoo.com,
3032085,0,1092898,50.0,H,3546,390.0,150.0,mastercard,224.0,debit,181.0,87.0,,anonymous.com,anonymous.com
3032086,0,1092898,77.95,W,17489,509.0,150.0,visa,226.0,debit,420.0,87.0,,,
3032087,0,1092902,75.0,H,13464,555.0,150.0,visa,226.0,debit,177.0,87.0,,anonymous.com,
3032088,0,1092923,29.0,W,18227,583.0,150.0,visa,226.0,credit,126.0,87.0,,gmail.com,
3032089,0,1092930,39.0,W,1906,199.0,150.0,mastercard,224.0,debit,325.0,87.0,,yahoo.com,
3032090,0,1092934,100.0,R,1804,161.0,150.0,mastercard,117.0,debit,327.0,87.0,,att.net,att.net
3032091,0,1092939,226.0,W,11846,393.0,150.0,mastercard,219.0,credit,472.0,87.0,,yahoo.com,
3032092,0,1092940,30.95,W,18227,583.0,150.0,visa,226.0,credit,384.0,87.0,24.0,anonymous.com,
3032093,0,1092961,36.95,W,4806,490.0,150.0,visa,226.0,debit,315.0,87.0,,yahoo.com,
3032094,0,1092971,50.0,H,10616,583.0,150.0,visa,226.0,credit,126.0,87.0,,yahoo.com,
